title,price,link,id,review
Trine 3: The Artifacts of Power,$4.39,https://store.steampowered.com/app/319910/Trine_3_The_Artifacts_of_Power/?snr=1_7_7_2300_150_21,319910,mixed
Arzette: The Jewel of Faramore,$4.99,https://store.steampowered.com/app/1924780/Arzette_The_Jewel_of_Faramore/?snr=1_7_7_2300_150_21,1924780,positive
STORROR Parkour Pro,$17.49,https://store.steampowered.com/app/3125250/STORROR_Parkour_Pro/?snr=1_7_7_2300_150_21,3125250,positive
Seeds of Calamity,$7.49,https://store.steampowered.com/app/1780070/Seeds_of_Calamity/?snr=1_7_7_2300_150_21,1780070,positive
Your Mom,$0.79,https://store.steampowered.com/app/4147820/Your_Mom/?snr=1_7_7_2300_150_21,4147820,positive
Post Void,$1.49,https://store.steampowered.com/app/1285670/Post_Void/?snr=1_7_7_2300_150_21,1285670,positive
Fury Unleashed,$1.99,https://store.steampowered.com/app/465200/Fury_Unleashed/?snr=1_7_7_2300_150_21,465200,positive
Screencheat,$2.99,https://store.steampowered.com/app/301970/Screencheat/?snr=1_7_7_2300_150_21,301970,positive
Chillquarium,$2.99,https://store.steampowered.com/app/2276930/Chillquarium/?snr=1_7_7_2300_150_21,2276930,positive
Ukrainian Warfare: Gostomel Heroes,$13.49,https://store.steampowered.com/app/3902520/Ukrainian_Warfare_Gostomel_Heroes/?snr=1_7_7_2300_150_21,3902520,positive
Voidigo,$2.49,https://store.steampowered.com/app/1304680/Voidigo/?snr=1_7_7_2300_150_21,1304680,positive
Dragon Cliff,$1.99,https://store.steampowered.com/app/758190/Dragon_Cliff/?snr=1_7_7_2300_150_21,758190,positive
Every Day We Fight,$14.99,https://store.steampowered.com/app/1546080/Every_Day_We_Fight/?snr=1_7_7_2300_150_21,1546080,positive
REVEIL,$7.99,https://store.steampowered.com/app/809060/REVEIL/?snr=1_7_7_2300_150_21,809060,positive
Nova Lands,$9.99,https://store.steampowered.com/app/1501610/Nova_Lands/?snr=1_7_7_2300_150_21,1501610,positive
Contra Anniversary Collection,$7.99,https://store.steampowered.com/app/1018020/Contra_Anniversary_Collection/?snr=1_7_7_2300_150_21,1018020,positive
Fighting Force Collection,$13.99,https://store.steampowered.com/app/3504580/Fighting_Force_Collection/?snr=1_7_7_2300_150_21,3504580,positive
Ashen,$7.99,https://store.steampowered.com/app/649950/Ashen/?snr=1_7_7_2300_150_21,649950,mixed
WRC 5 FIA World Rally Championship,$0.99,https://store.steampowered.com/app/354160/WRC_5_FIA_World_Rally_Championship/?snr=1_7_7_2300_150_21,354160,positive
Backrooms Rec.,$4.19,https://store.steampowered.com/app/2275020/Backrooms_Rec/?snr=1_7_7_2300_150_21,2275020,mixed
NORCO,$4.94,https://store.steampowered.com/app/1221250/NORCO/?snr=1_7_7_2300_150_21,1221250,positive
Forsaken Remastered,$2.99,https://store.steampowered.com/app/668980/Forsaken_Remastered/?snr=1_7_7_2300_150_21,668980,positive
Röki,$1.99,https://store.steampowered.com/app/1067540/Rki/?snr=1_7_7_2300_150_21,1067540,positive
Mech Builder,$3.99,https://store.steampowered.com/app/2870420/Mech_Builder/?snr=1_7_7_2300_150_21,2870420,positive
Super Video Golf,$7.49,https://store.steampowered.com/app/2173760/Super_Video_Golf/?snr=1_7_7_2300_150_21,2173760,positive
Edna & Harvey: Harvey's New Eyes,$1.99,https://store.steampowered.com/app/219910/Edna__Harvey_Harveys_New_Eyes/?snr=1_7_7_2300_150_21,219910,positive
Trainz Railroad Simulator 2019,$20.00,https://store.steampowered.com/app/553520/Trainz_Railroad_Simulator_2019/?snr=1_7_7_2300_150_21,553520,positive
BLACK CLOVER: QUARTET KNIGHTS,$4.99,https://store.steampowered.com/app/714080/BLACK_CLOVER_QUARTET_KNIGHTS/?snr=1_7_7_2300_150_21,714080,positive
Beat Cop,$1.49,https://store.steampowered.com/app/461950/Beat_Cop/?snr=1_7_7_2300_150_21,461950,positive
Goodbye Deponia,$1.99,https://store.steampowered.com/app/241910/Goodbye_Deponia/?snr=1_7_7_2300_150_21,241910,positive
LumineNight,$9.99,https://store.steampowered.com/app/2544570/LumineNight/?snr=1_7_7_2300_150_21,2544570,positive
The Inheritance of Crimson Manor,$1.99,https://store.steampowered.com/app/1553120/The_Inheritance_of_Crimson_Manor/?snr=1_7_7_2300_150_21,1553120,positive
Fortune Seller,$5.59,https://store.steampowered.com/app/3874000/Fortune_Seller/?snr=1_7_7_2300_150_21,3874000,positive
Bubsy in: The Purrfect Collection,$12.99,https://store.steampowered.com/app/3039890/Bubsy_in_The_Purrfect_Collection/?snr=1_7_7_2300_150_21,3039890,positive
